0,1,2,3,4,RF_label
2.0,0.1052621319258231,93.8668549958219,137.2662900083562,5.4722937934821685,1.0
2.0,0.871091592365661,117.02392356137769,151.58692146207443,24.1275604779216,1.0
2.0,0.1509391537572777,95.05716885858672,124.11433771717348,6.854591709697655,1.0
2.0,0.3084641372748457,99.80888346163631,126.76446615345468,5.48317850807986,1.0
2.0,0.3269747114843336,97.92358314056196,112.92358314056196,6.437707494216859,1.0
2.0,0.6309020313180792,93.16189685819585,106.27936771393472,11.24783031003158,1.0
2.0,1.0821471052089926,93.49388313439844,136.2652921640039,11.910566347697428,1.0
2.0,0.6665354262658556,106.0,103.87531830485231,9.263180703349157,1.0
2.0,0.5416735371710117,104.12566097964353,67.0,11.093692706666408,1.0
1.5045478965390182,0.441943711197105,113.49545210346098,147.98180841384394,11.76005353754415,1.0
2.0,1.252154239856753,115.9774641719719,105.54539563939326,4.651274393680792,1.0
2.0,0.3042175603311263,94.88939091612885,99.88939091612885,4.9251689945807895,1.0
2.0,1.011174015650111,86.45061965672976,126.84566240289168,5.672966664498422,1.0
2.0,0.0087354028512015,100.4701622381756,92.6473783213683,5.456166000295555,1.0
2.0,0.7197817023544619,103.4227739196251,148.89430652009372,12.053649450351472,1.0
2.0,0.0195228989711527,99.98827527100012,123.98827527100012,7.031490234419871,1.0
2.0,0.488513749788004,121.5672691255638,169.55672691255637,17.562992027178836,1.0
2.0,1.192626359909346,93.80867671842358,70.28698492236464,9.72510619958218,0.0
2.0,0.0903129008290482,120.54373782115054,104.07604369647493,2.5248234425416203,1.0
2.0,0.1145575042659662,103.0,120.7310362874092,9.064289009107508,1.0
2.0,0.2481064529649409,107.31807106840736,205.7048223289816,12.466181217295018,1.0
2.0,0.7742693646593424,100.39573888374484,102.79147776748964,10.089712128883685,1.0
2.0,0.8526066123032765,96.21342520221329,171.0,3.23,1.0
2.0,1.0466398845144866,105.03431715779033,149.96568284220967,9.977693847436296,1.0
2.0,0.209938831771547,125.38759523148276,178.57366675924123,22.28759523148277,1.0
1.4619469366709557,0.3762285873068376,101.69026531664522,126.77168162002572,22.979203665682537,1.0
2.0,0.1818563951609202,100.00841159112971,139.0,10.574700697588272,1.0
2.0,0.1299483428519691,98.14625021164665,149.97074995767068,15.187514880631287,1.0
2.0,0.6314947348316142,119.23073844130722,200.4808385070588,16.178870323573825,1.0
2.0,1.0301074085294726,100.78384267676768,120.56768535353535,12.274606962121211,1.0
2.0,1.1567601461782495,116.38706231666042,105.41936544102757,4.460338643156756,1.0
2.0,1.651129864030671,125.41213093026278,178.81803604605844,32.02960665301916,1.0
2.0,1.2489276578490929,100.09923208743784,142.90076791256217,6.777333185129933,1.0
2.0,0.4131862964134988,96.16946554359517,135.67786217438064,6.17216779472537,1.0
1.0687128325182678,0.2620456040811628,115.24415884229906,218.06871283251823,12.837970461797363,1.0
2.0,0.2158810814058361,125.42429688588489,178.05984359761158,22.324296885884888,1.0
2.0,0.1782094726781181,102.42167635578512,188.0,5.123734108462809,1.0
1.5146575865735117,0.302655848997281,102.0,58.058630346294045,10.150096104951398,1.0
2.0,0.0872134257998626,102.59560329602496,117.10109917599377,10.17758181281372,1.0
2.0,1.5065162243593084,102.56496984912788,152.43503015087214,12.015624598184644,1.0
2.0,0.3107156460937021,89.0,81.08863032982757,5.581365180031497,1.0
2.0,0.153151121835244,109.80792679679034,162.0,16.716734000113846,1.0
2.0,0.3603450593140558,96.33264960195358,136.33059840781428,6.395729954676393,1.0
2.0,0.5689199761899869,81.09384929457663,78.9687169018078,3.183024032825247,1.0
2.0,2.1876967717131777,98.23375954594434,89.51082696937044,6.4403938905956215,1.0
2.0,0.3307430665546045,94.0,119.5642797995195,15.54607685044046,1.0
1.93074569371414,0.9832925334040566,90.13850861257173,106.13850861257173,2.500921237051893,1.0
2.0,1.2470731195880158,88.83930607230371,136.20086740962034,1.7556448569702263,1.0
2.0,0.8122827864724032,107.0,158.6087235271204,6.5391032845847485,1.0
2.0,0.6596537761637818,97.20837080525624,144.8958145973719,6.805441023416553,1.0
1.6777844965553717,0.77372143295084,112.45562946210909,124.0,5.910667069793322,1.0
2.0,0.454175504553861,120.6224307252389,78.99813143653738,8.512691129570543,1.0
2.0,0.2343562372804626,99.47433610990622,94.89734443962486,10.322442528127198,1.0
2.0,1.0863549093923277,83.6837398082859,96.3162601917141,1.3277723501543348,1.0
2.0,0.644849545062698,121.45804650893264,210.08390698213475,16.372282784741092,1.0
2.0,0.897821777045819,97.23910845634178,96.0797028187806,6.792509344924774,1.0
2.0,0.5149270385250895,105.5207681418342,101.56230442550265,9.296900424684656,1.0
2.0,0.4849143721608209,106.93199781516068,162.0,17.266755417850522,1.0
2.0,0.1678615643733674,83.62655374789523,98.1566384369738,5.77968651663471,1.0
2.0,0.5870370301736194,94.13120687763993,146.91252874824005,4.2315258459939225,1.0
1.110807962179807,0.2518029120497178,93.8891920378202,110.0,7.055223537197896,1.0
2.0,0.3137148560902784,99.0,133.19706315136872,8.38346253845416,1.0
1.904988301007696,3.1400775937385648,133.85985961209235,191.2351520869,12.397173794257236,1.0
2.0,0.2394485022062144,109.62400711005868,106.0,6.268940731740954,1.0
2.0,0.9012889453067028,95.55009194045816,79.34972417862554,4.779016549282468,0.0
2.0,0.8519562418306593,103.0,149.4910514043959,12.261763628314904,1.0
2.0,0.4245369058402988,104.90483476994358,104.54758261502822,13.231786260774577,1.0
2.0,0.6534125171678752,106.21504740145429,106.92831753284858,9.677387435769868,1.0
2.0,0.4543936252109762,99.67598227558636,127.29607089765456,4.956889811321967,1.0
1.4960478386798866,0.4217862853335552,123.0,204.9841913547196,15.037810161977731,1.0
1.9872851100131064,0.4633640597282911,116.0127148899869,157.08900422990826,13.847508925461335,1.0
1.0075845995105297,0.359415430799722,105.08343059461583,124.0,5.870455075970632,1.0
1.6830775226550552,0.7769934902762898,112.5138527492056,124.0,5.910984651359303,1.0
2.0,0.6457392256986415,119.48292536000864,201.72438804001297,16.77290118280739,1.0
2.0,0.295602114335851,97.77529486087543,118.25843162029182,3.692487082151328,1.0
2.0,0.2123734190273832,98.63204973754826,118.54401657918277,4.62349404813577,1.0
2.0,0.7285464872740016,98.27214152745964,144.36392923627017,7.496891992848773,1.0
2.0,0.942521533711096,98.11574651418508,130.0,2.94761138179026,1.0
2.0,0.1991525979055365,97.91358911520238,132.0648081635982,10.706418068111546,1.0
2.0,0.3737696701740573,92.6734396765332,99.88437354897786,4.062733468111162,1.0
2.0,1.5217252983554066,105.0,101.89228358600394,8.12809440014714,1.0
2.0,0.7571617777074002,81.28023933008393,72.0796410048741,4.425191623447062,1.0
2.0,0.285527808228886,112.2595620077402,92.72768864860618,15.123353871763952,1.0
2.0,0.5362643013629143,101.46133740339594,61.88531908811417,10.693690928118126,1.0
2.0,0.8409794409587188,94.84177511801798,184.0,4.375617451957202,1.0
2.0,0.1361479328305939,101.36026411634629,212.4484754094233,5.327617777553973,1.0
2.0,1.5004544282097243,105.0,101.56822514141416,7.795252833434345,1.0
2.0,0.2021246310584412,83.68529801611588,74.79708611281112,4.856778796664617,1.0
2.0,0.1724366515131386,106.36748355084018,165.63251644915982,13.628686182705753,1.0
2.0,1.4404499310942511,84.31383232085703,176.27896206298402,1.5344983988358392,1.0
2.0,0.0651036325933125,100.97678826012988,123.02321173987012,7.435135010555198,1.0
2.0,0.3494539950048635,107.09594335374074,205.05473275396915,11.307038008820118,1.0
2.0,1.1434061358362886,99.0,129.34238363603356,3.016530327642428,1.0
2.0,0.4595006602003717,94.24024934788578,165.10608485493316,5.972995534733657,1.0
2.0,0.6312086373697302,96.27455503322962,145.48362997784693,6.05337177824517,1.0
2.0,0.2580622550414378,119.2565762139234,217.28288106961696,12.525588743125772,1.0
2.0,0.4043709696437749,96.164178483988,111.77611898932534,6.758209062775412,1.0
2.0,0.2234861831695045,88.42372285023397,99.31779213767548,8.943263651088149,1.0
2.0,0.4971786853494566,139.93734774579775,214.81248615870888,4.513503453752155,1.0
2.0,0.6045552683119064,103.88586391643776,157.11413608356224,22.226404093184936,1.0
1.877138441511404,0.5135699649796377,93.7542768830228,99.2457231169772,5.489595672681176,1.0
2.0,0.3453326858095908,94.43380051225478,100.30140153676432,5.410451764362805,1.0
2.0,1.47899930540785,93.32169634791548,108.48254452187324,8.344600512969718,1.0
2.0,1.3365330640426356,100.43525665059713,153.24700886746285,14.718008492531316,1.0
2.0,0.1189849915982221,102.25828793848709,122.0,8.061133074480432,1.0
2.0,0.2263309185465221,99.27790209724888,139.0,9.041931467140088,1.0
2.0,0.5234035000017621,110.61209226546444,141.0,9.891945832566543,1.0
2.0,0.416845514812189,101.48073405623224,139.3605505421742,9.475275119470655,1.0
2.0,1.255197376639266,96.0,91.34243968722198,8.62336731188835,0.0
2.0,0.569425859089161,99.06721320997734,96.68907106999244,5.004715778116393,1.0
2.0,0.4773591041403443,124.51530389885498,163.31886754484742,13.360827550143258,1.0
2.0,0.6013347138488723,103.0,149.73952646207852,11.895355153441102,1.0
2.0,1.2315380933365758,92.38502175965888,121.3101305579532,13.763269101284408,1.0
1.687884109879915,0.6844838568849195,96.93634767036023,91.0,7.35500878130186,1.0
1.6247400955573337,0.7606970925223271,113.37525990444269,90.62474009555731,16.681258077871732,1.0
2.0,1.1610773514098054,105.46130433265697,102.46130433265697,8.538982592616378,1.0
2.0,1.1132477301568668,133.1859307805599,95.18593078055989,9.463694954117951,1.0
2.0,0.5664794021636071,96.84804779113075,184.6078088354769,4.635441433733923,1.0
1.1600360197178174,0.2069392198197608,98.71971184225744,147.32007203943564,20.161085457297343,1.0
2.0,0.3544630445160497,88.49804140804113,90.1634023467352,7.061186348953421,1.0
2.0,0.5321563854473488,108.94484192868768,123.98896838573754,8.841031614262466,1.0
2.0,0.383259153722856,97.24863645340666,112.74954548446888,5.558400105330486,1.0
2.0,0.2995651019827187,117.20661804944496,152.58676390111006,18.013155806704344,1.0
2.0,0.5947426352528449,108.10540940569628,210.3216211771449,4.769728707433174,1.0
1.2437353421085473,0.5381800111068044,97.75626465789144,143.4874706842171,6.420432662895821,1.0
2.0,0.5638226671470845,96.84197037149671,184.6321185140132,4.635259111144901,1.0
2.0,0.4368428136532773,98.52968094589822,130.94063810820356,18.2538439074265,1.0
2.0,0.030876004727146,94.37414217073416,137.24942811382277,5.883283912765566,1.0
2.0,0.2087983649935908,109.77075176609472,70.77075176609472,13.04337999509678,1.0
2.0,0.6980114160717839,80.64336517991178,77.21682589955893,3.640058917913798,1.0
2.0,0.1167719056039438,103.0,120.90199888073636,9.003084400696379,1.0
2.0,0.9285700045742188,89.65162729307363,114.08604548845604,2.9963067352756285,1.0
2.0,0.6858561527356712,101.1730626050446,210.8621771008408,7.218957699577068,1.0
2.0,0.558693755914884,105.6630420045005,101.98912601350148,9.241413618244808,1.0
2.0,0.0664081736143367,88.00751953409964,90.00187988352491,5.692443848582384,1.0
1.8216274156926704,0.53698796331756,114.71349033722932,133.464882247078,14.349184210916915,1.0
2.0,2.643182400334382,100.02907138034396,119.0581427606879,12.11610498987223,1.0
2.0,0.1389287597936823,122.4993446464354,190.33114882145128,12.660934855186182,1.0
1.8186807200744948,0.3041109399788771,104.1813192799255,123.1813192799255,8.547085954643599,1.0
2.0,0.2402451836737857,97.3876735947504,118.3876735947504,4.113815918886285,1.0
2.0,0.7668609109572291,91.01163562343278,91.0,5.300042560802417,0.0
2.0,0.3552583978785784,88.62278741183071,90.3713123530512,6.879473003433261,1.0
1.5101097124988252,1.0024943017049135,130.3887931625129,145.36857373751528,14.807590899747956,1.0
2.0,0.8797186252750091,94.65957140632628,183.7234047656123,4.0144683351500206,1.0
2.0,0.0962742532695032,88.1041373579203,90.1041373579203,5.379670673397544,1.0
2.0,0.5974420058079302,102.67631626639108,105.09824497814525,12.04673602180734,1.0
2.0,0.7705565398701602,109.0,126.37645247217058,8.485414391535265,1.0
2.0,0.5450591683631467,101.10560792093706,121.05280396046852,12.124097306661762,1.0
2.0,0.2484023379184115,109.51340233775623,106.0,6.568679664680571,1.0
2.0,0.1959354366672436,99.40063103433708,118.40063103433708,7.362681138235532,1.0
2.0,1.0548355943809284,87.38945997885408,134.71156798308326,2.3974808109958823,1.0
2.0,1.133435887297261,93.7270186979017,110.7270186979017,4.097507704440934,1.0
2.0,0.6834305902383573,103.19199788919394,171.14899973614925,3.493729532984161,1.0
2.0,0.2254415757984824,84.0,74.25874083495248,3.8362548896870825,1.0
2.0,0.0309130416453211,82.25407479118633,95.0162991647453,4.389156287010052,1.0
2.0,0.1130515456204999,101.96393838089227,122.03606161910773,7.854673811879223,1.0
1.1748693323338848,0.8663575415195014,91.47539200299836,108.52460799700164,5.711319678620761,1.0
2.0,1.0737569056723713,119.0811863076746,145.9594068461627,19.00294715193878,1.0
1.3734625961441735,0.2090105880420494,109.37346259614418,109.75922442313497,5.406634350963957,1.0
2.0,1.318575510601883,117.48950702930073,146.75524648534963,20.41556251149562,1.0
2.0,0.4149165937759426,100.41303363892524,161.73550560648755,6.162822446402334,1.0
2.0,1.7679151553348746,118.29242720256894,147.35857599143688,31.4214564147714,1.0
2.0,0.2489555949199331,125.62857799812696,175.19990802622263,22.528577998126952,1.0
2.0,1.3168518763966683,92.20546766327809,110.59589925254144,4.366774839113623,1.0
1.2334114760283563,0.2025646780398105,93.29976557191492,109.29976557191492,7.552404443185805,1.0
2.0,0.2122946599715383,94.26638416995767,99.79915250987308,3.946870038730608,1.0
2.0,0.7387253297755705,113.40111297901625,173.7005564895081,7.266500319006033,1.0
2.0,0.4854235852578114,115.30607970293616,156.82651992573403,13.522023076718511,1.0
2.0,0.8050999307735252,89.63755326447023,76.72489347105954,5.575815533427965,1.0
2.0,0.2115849001208619,88.50383361588678,90.50383361588678,4.188575824657394,1.0
1.1782524669046417,0.1014984763700162,114.1087376654768,88.1390296028557,18.905452548728203,1.0
2.0,1.065191549749828,108.25635491580054,112.88453237370082,17.211314148835683,1.0
2.0,0.1302754729333367,109.9645057272852,161.93788502274913,16.68674391181581,1.0
1.7472195877420376,0.3085291018985073,104.25278041225796,123.25278041225796,8.313408051916463,1.0
1.2600136133143882,0.1491061517531002,104.26001361331438,125.04005445325755,21.03598774801705,1.0
2.0,0.3539669326526201,85.95031275293059,85.85093825879177,10.430695120883806,0.0
2.0,0.2843493589711245,100.4058727351498,210.2029363675749,4.4728417364495225,1.0
2.0,0.1646270565395825,119.43445003507856,197.39329978952864,17.397683969130867,1.0
2.0,0.3187205201809342,104.0,107.93894014510164,3.732008438130009,1.0
2.0,0.5332180802727621,113.50411766708947,135.15705877679122,15.127747088402126,1.0
2.0,0.5925303556497308,118.9974804055548,169.29974804055547,14.468966408287969,1.0
2.0,0.6566738280381998,101.5858101459719,128.8283797080562,5.993825534331139,1.0
2.0,0.874143054155102,97.75943727656612,124.24056272343388,7.83045642779737,1.0
2.0,0.440874423007242,113.2093174899197,155.69767062752007,13.991185878402742,1.0
2.0,0.2794334660102655,95.86967224059464,129.78258193985133,4.886905685717542,1.0
2.0,0.8512255616804884,109.11227220683242,141.0,3.945159300090545,1.0
2.0,0.3055836121755637,94.0,119.3532479795544,15.73952268540847,1.0
2.0,1.1060575994014692,113.3616008468454,127.01531331789096,6.585830646641287,1.0
2.0,0.2120290629243146,112.61480155916286,137.2321296952867,17.11948416011712,1.0
2.0,1.4218267965140177,99.48090600075308,90.92362400301228,5.5508480193749525,1.0
2.0,0.368670369246046,100.74072159702143,185.1759019962768,4.317122402875588,1.0
1.9373532942158644,0.2848925524996569,109.0,106.3758802347048,7.805889103771026,1.0
2.0,0.8451711273808905,95.41203801532804,151.23611404598415,4.098819429770079,1.0
2.0,0.0745966262070054,101.10648806212988,118.26234129191342,7.69227792884573,1.0
1.9501579722170583,0.411566109410421,90.09968405556587,99.09968405556587,5.3806247980514765,1.0
2.0,0.1252342587276896,100.0,99.71173999078113,4.655408798893736,1.0
1.0906098079916038,0.2723058797430031,102.72487846393282,55.27512153606717,8.761254071613166,1.0
2.0,0.8830949737404798,102.3187216194194,139.0,10.354407963288612,1.0
2.0,1.4689027628432887,103.02811681525448,151.97188318474554,11.281724070084593,1.0
2.0,1.86543074194836,89.17184075323287,113.34368150646574,17.28899440659471,1.0
2.0,1.1892244952655178,106.09910519092604,111.90089480907396,18.27107884233468,1.0
2.0,0.8337268388211014,100.65674704072454,67.0,7.458270898679311,1.0
2.0,0.2859343709550341,93.60116397029628,137.79767205940746,5.057815793662182,1.0
2.0,0.509307966113806,103.69049223235116,104.84524611617556,3.493986851992785,1.0
2.0,1.0071003076145202,117.055879131606,127.16763739481802,6.405145609222702,1.0
2.0,0.1909062815247657,103.93298686783918,91.02680525286434,10.529061816149747,1.0
2.0,0.1350777824612328,101.41372844789382,212.5447112062089,5.379798965144358,1.0
2.0,0.4126027206492417,93.04459490837296,100.91081018325409,10.129066083395893,0.0
2.0,0.3922993244862827,108.9637123773865,106.072575245227,7.974877925271536,1.0
1.2757198530955522,1.4954659132521135,132.13992205666227,148.41564190975782,13.619465360125847,1.0
2.0,0.3515423450402509,83.72438766132106,68.5512246773579,5.217471730546205,1.0
2.0,0.7827080851212673,109.4257467947968,141.0,5.18808604136928,1.0
2.0,0.081596223022613,99.89933861112443,118.97483465278113,6.122079366665067,1.0
2.0,0.3017329391179325,94.22724256333998,131.37120709389,11.0484119564827,1.0
2.0,0.1200699399340634,103.0,122.0,11.41987655600369,1.0
2.0,1.351972629400047,93.15521056371398,124.84478943628602,12.671153105163292,0.0
2.0,1.538609009080598,106.46372195980898,102.0,4.48583702786515,1.0
1.843618195596552,1.2470899257749264,101.15638180440344,160.78190902201723,27.543349561741177,1.0
2.0,0.361961210341776,83.85308962340365,68.2938207531927,4.8030514126402455,1.0
2.0,0.860943886677541,99.04650058644006,54.60450762372085,5.930920516067257,1.0
2.0,0.713858516013726,118.2818033588035,172.04240447840468,12.985880129285263,1.0
2.0,0.4545535528750006,103.31402145759958,214.5040572202656,7.446918238959643,1.0
2.0,0.4238959180220606,117.90253622573434,76.84810478902641,9.24030212042343,1.0
2.0,0.5874348977643461,90.14071136909187,91.0,2.9518308102474813,1.0
2.0,1.8025721312970528,89.08642461076255,112.74072616771237,17.36888320540782,1.0
2.0,1.5837212072344653,108.52643138137724,133.6574901651797,8.645551354362908,1.0
2.0,0.148431469914848,104.8067176650943,119.74160291863213,14.370123714268852,1.0
2.0,0.480096625646109,120.84810612319772,81.40787029386945,8.42089726939868,1.0
2.0,0.8260453278450632,100.5893219285897,101.76427122856413,9.341215589429227,1.0
1.6065521534364084,0.1280739330855752,116.3934478465636,158.54103061907233,17.657697187085883,1.0
2.0,0.7775422378753637,85.31147350128869,125.48360512596652,1.963281303234493,1.0
2.0,0.4990770044890663,88.57542603105541,106.5754260310554,3.264580266739181,1.0
2.0,0.2046012251670315,100.0,95.02207547481964,4.720640093723124,1.0
2.0,0.7081700030748191,121.95910168076352,177.10224579809122,16.31544452971196,1.0
2.0,0.420370075465079,92.0,131.28993014475964,10.569966255472073,1.0
2.0,0.655908737365833,110.9239099071422,124.0,8.032951609898234,1.0
1.1911907014647891,0.7621948043185937,113.61761859707042,151.14714420878877,10.483852845017465,1.0
2.0,0.6457354440285947,105.0,98.61739748674638,6.866142212251875,1.0
1.9470359877387229,1.5705960315072285,114.05296401226128,93.57628790190978,17.924363445640186,1.0
2.0,0.0736258853385489,94.96735617778828,124.0,6.962446649728754,1.0
2.0,0.5299369126279329,99.45095366729582,96.81698455576527,9.49833331965855,1.0
2.0,0.896811050402647,109.41798993387047,183.41798993387047,9.38729663484335,1.0
2.0,1.5223338797300177,93.17768049017512,121.26652073526267,2.8373434685817807,1.0
2.0,0.1062642715271821,104.26498357769184,117.0,11.97806701317056,1.0
2.0,0.3989792429013594,94.5451055282607,99.5451055282607,5.190268743239261,1.0
2.0,0.7640703121258006,99.0194831779989,143.9025841100055,8.020851094577113,1.0
2.0,0.2280879913518461,104.0,123.0,9.673087447855648,1.0
2.0,0.7806151645981518,95.78806637102036,97.21193362897964,6.140459690069372,0.0
2.0,0.1456255353876394,105.0,141.08509160679083,6.173832594709739,1.0
2.0,0.8235504312159558,92.5833999769067,186.91620016165308,4.00210699180188,1.0
2.0,1.1822901462287774,88.09767731344012,96.80464537311975,10.684794692547362,0.0
2.0,0.7516561870752794,97.4516006434478,130.0,3.4490415141969133,1.0
1.2261470515899409,0.1022739225534836,113.86926474205028,88.71376461907929,19.05200997786521,1.0
2.0,0.4913091265320158,101.30616254382288,120.38767491235424,12.026083957930036,1.0
2.0,1.1069565599246007,97.7145221878819,126.0,7.011348761589858,1.0
2.0,0.3234045044905144,103.85904037247823,151.28191925504353,5.000170870562764,1.0
2.0,0.2978548215141109,105.29654271911184,107.56781909362938,4.0506183933735205,1.0
2.0,0.8596901178342438,99.1951250204786,143.8048749795214,7.75828935278072,1.0
2.0,0.6072272936659423,88.44794763361709,78.69006545797863,8.727947633617088,0.0
2.0,0.6658657788389045,101.3008113224422,59.52194717386128,8.020551284581476,1.0
2.0,0.3048465414945301,100.74928371269576,128.9971348507831,6.854412644410536,1.0
2.0,1.4500443547836852,91.32470047845084,113.29058755980635,16.26987337799975,1.0
2.0,0.3939224946666949,104.49120905557632,187.14788053967067,4.878149084837203,1.0
2.0,0.1981366713386798,104.77612814595696,127.32838443787082,19.60435825917273,1.0
2.0,0.4194465338990075,107.22013313102572,123.64402662620516,9.185973373794852,1.0
2.0,1.5866703600913752,105.04387636405296,102.0,7.943161053531085,1.0
2.0,0.0794544366020033,100.03005141815996,92.587979432736,10.47442071985424,1.0
2.0,0.6534991717313597,104.51372034842656,159.50823220905593,4.190109762787412,1.0
1.660222528438115,0.3337216753943591,102.0,58.64089011375246,10.746912366596272,1.0
2.0,0.5194458331698525,93.87213570002248,165.38359289993258,6.196356512979547,1.0
2.0,1.0703456133916622,105.18606568640838,129.82060896366193,6.346019945424628,1.0
2.0,0.1297387676454349,101.27527505360732,122.24157498213089,7.901404747677016,1.0
2.0,0.864600360178061,86.0,129.01643072126467,3.998725337248848,1.0
2.0,0.0796983469626716,95.0179456785685,129.92821728572602,5.341095603921846,1.0
2.0,0.7927826428995479,108.12625378279262,150.25250756558523,2.484991244964687,1.0
2.0,1.00543054922889,87.02111190081577,132.04222380163154,3.809336139406071,1.0
2.0,0.6898069463599931,99.0,143.19190094357063,8.047577509417218,1.0
1.7445066553443953,0.2532228259137005,94.7445066553444,102.0,4.475497570109204,1.0
2.0,0.1014290594626626,112.89327590839922,145.73318977099802,13.294876769773229,1.0
2.0,0.2636341648947414,97.5014590139987,133.4985409860013,7.981984259038224,1.0
2.0,0.5535873171603931,100.0,98.32605778365208,3.2249518469566,1.0
1.4474863852172748,0.1893253942463937,121.65754084434818,198.97262253304453,13.292086095468804,1.0
2.0,0.4894029408506849,95.6233923594972,134.8116961797486,5.992725069670391,1.0
2.0,0.4640026493403998,91.3746527704364,99.0,5.485296006595729,1.0
2.0,0.6297287210833238,98.28243089868651,122.28243089868651,5.373697089192633,1.0
2.0,0.7206471639697034,100.78145673122722,102.21854326877278,5.131920145023102,1.0
1.3719326679168649,0.2194770737597499,103.62806733208312,120.65260598874822,20.57820523767463,1.0
2.0,0.539863007299239,98.0,131.60261860951468,9.891263405124514,1.0
2.0,0.880835455844982,96.46703985987648,170.62636811209882,3.4289589803073794,1.0
2.0,0.6492106162742262,105.23571136699688,154.67678352524766,9.24319669855279,1.0
2.0,0.5201561154609468,123.23951654259936,157.8043907269555,10.21437345050898,1.0
2.0,0.269097447825188,98.90596389556572,132.09403610443425,10.42662959635318,1.0
2.0,2.0956498474183194,80.64332902585824,74.0,15.400160149331416,1.0
1.2425181152105826,0.3397328171761469,104.7574818847894,123.7574818847894,6.663034236738605,1.0
2.0,0.5632441246076281,85.2764416905834,83.82932507175019,6.778313962962007,0.0
2.0,0.6683480099955768,90.68765089811448,107.37530179622895,3.5384011435495104,1.0
2.0,1.131113509963204,103.92802397301728,103.42930136931032,9.893798766410296,0.0
2.0,0.1902288623350012,101.0207959370654,180.7833632503477,10.952649621192688,1.0
2.0,0.4155814786054571,98.89695793042354,133.6908737912706,7.074445304541873,1.0
2.0,0.93784713878854,86.60095261625777,134.08076209300623,2.807504639545958,1.0
1.552397059679783,0.6554885564478383,95.34280882096066,143.8667794177585,4.634743381368249,1.0
2.0,0.1075481125138516,102.789100959646,215.0203817273628,6.722162536614503,1.0
2.0,0.1313961442733996,99.38652686136082,93.77305372272164,11.221457916880825,1.0
2.0,0.443336020948764,107.09519410692792,179.363100736634,16.419668454968157,1.0
2.0,0.343845105608592,109.69155902289386,105.58874536385848,5.037175725796761,1.0
2.0,0.2414628143707852,122.50656262003308,139.0,13.307857404897852,1.0
1.0,0.7553728647973026,116.49294889613456,159.94359116907648,14.96503909231634,1.0
2.0,0.692351760648692,105.39245051747608,154.7943378881071,9.228698327133465,1.0
2.0,0.1828088973151982,98.03338360178638,132.0,10.68732931185709,1.0
2.0,0.4293750481434734,109.90892062573158,207.8178412514632,6.997735898010104,1.0
2.0,0.8548974710904547,91.93054093880332,138.1979057041025,3.435546200834132,1.0
2.0,0.9582829940392388,98.53886747765308,130.82037750744897,8.389011562067337,0.0
2.0,0.1744981987129677,98.81845795335556,212.8184579533556,11.5586682202126,1.0
1.2014067276172486,0.7773009773905292,101.79859327238276,163.99296636191374,22.5469443408622,1.0
2.0,0.6370535317723425,100.9677558771034,120.93551175420676,12.313228734191712,1.0
2.0,1.372148370429905,106.57062180822528,102.42937819177472,3.221506558538223,1.0
2.0,0.0893542646298027,99.5294240473627,118.88235601184068,6.1664691143164765,1.0
1.7397303320855406,0.2090105880420494,109.73973033208554,107.56161800748676,5.315067416978615,1.0
2.0,1.0312986141177725,88.68033316755945,96.2786673297622,10.996572849273608,0.0
2.0,1.322825987428626,109.1042560952913,131.97683197882415,7.660269431106144,1.0
1.485358983159887,0.5801754189538435,112.05856406736044,151.45607694947967,7.711740982516553,1.0
2.0,0.442624185676649,104.0,105.0,3.5728444746215104,1.0
2.0,0.8153124397561,93.09925780789044,91.2748144519726,7.836428512075637,0.0
2.0,0.3744270197718769,104.0,105.0,3.74132940664442,1.0
2.0,0.7777138535108592,120.06428054420344,213.00584368583668,13.122154836988235,1.0
2.0,0.9651755157696544,116.65613401802058,149.75092785583536,19.95250978703372,1.0
2.0,0.2703492432429354,109.48069420419311,106.12982644895172,5.8420086072198325,1.0
2.0,0.6196753450975897,109.0605829930251,104.74744399070012,4.601802265187311,1.0
2.0,1.0944921721620076,99.09303048646002,129.62787805415988,2.648400726381708,1.0
2.0,0.3642614860723528,96.9412716817952,80.02936415910239,4.000554911371674,1.0
2.0,0.1444752340442529,99.29183378488594,125.82295844622148,6.43297529361858,1.0
2.0,0.1829454925248235,94.37074115694897,130.62925884305105,5.551703537220417,1.0
2.0,0.21906456487835,89.51610850487639,100.13708137865729,8.77121291048197,1.0
2.0,0.3575854765764589,89.0,91.0,6.233915751713747,1.0
2.0,0.3254116973779829,84.34736200744442,98.3368405018611,6.504098817481635,1.0
1.2964897812833152,0.5929198780359894,113.70351021871669,148.81404087486675,11.071381176047774,1.0
2.0,1.0447660882623253,106.6728319984911,155.75462399886834,9.110263040139571,1.0
1.2404175898853682,0.7050839950031569,96.2787472303439,141.68292312919758,4.993519771631826,1.0
2.0,0.135402984589016,103.05967216673614,121.92839339991664,8.594246547981662,1.0
1.9012960107746488,0.6763924760218307,125.18444787070422,160.11166409697185,10.43198443830211,1.0
2.0,0.5533861151442907,98.74166040646789,168.3933283251743,3.353816904554221,1.0
2.0,0.1058316884356559,98.74375682002908,118.68593920500729,6.260749181596512,1.0
2.0,0.28941154084569,96.72106851628983,210.1201780860483,12.004851344988436,1.0
2.0,1.311259967865026,89.47456508745431,111.57630473763707,16.91475884767846,1.0
